0#1#2#0#us-east-1#python2.7#128#coldstart55927843#3d9df3dc-a1bc-478a-a4e2-779f961de306#3d9df3dc-a1bc-478a-a4e2-779f961de306#sandbox-root-wWyuGE#sandbox-94b71e#169.254.42.101#100.26.140.117#169.254.76.1#841.12;1678.98#2;Intel(R) Xeon(R) Processor @ 2.50GHz#None#None#None#None#None#1594455916147.069#1594455939632.517#23485.447998046875#1594455934563.903#1594456081086.3271#146522.42407226562
0#1#2#1#us-east-1#python2.7#128#coldstart55931227#d7589406-e945-4e64-b8e1-30609ed66fb5#d7589406-e945-4e64-b8e1-30609ed66fb5#sandbox-root-Bkpqx3#sandbox-3daa2e#169.254.28.197#100.24.122.248#169.254.76.1#702.80;1402.62#2;Intel(R) Xeon(R) Processor @ 2.50GHz#None#None#None#None#None#1594455915627.059#1594455939635.241#24008.181884765625#1594455934627.425#1594456081089.5989#146462.173828125
0#2#2#1#us-east-1#python2.7#128#coldstart55931227#55decb81-51b0-4e5c-93de-66ad3abf2df6#8d01608b-364d-4a18-a5a7-99095a95fbd5#sandbox-root-dzD3kt#sandbox-9767d7#169.254.224.237#3.83.65.28#169.254.76.1#1575.30;3140.40#2;Intel(R) Xeon(R) Processor @ 2.50GHz#None#None#None#None#None#1594456062826.097#1594456086442.2969#23616.199951171875#1594456081527.8982#1594456227890.275#146362.37670898438
0#2#2#0#us-east-1#python2.7#128#coldstart55927843#46991b69-be13-4f09-b59f-d5e217a99ae0#cb165f8e-03ac-4ff3-9fca-ec4661b5760e#sandbox-root-IU4Y0m#sandbox-20e2bc#169.254.190.157#34.234.175.46#169.254.76.1#1608.48;3207.01#2;Intel(R) Xeon(R) Processor @ 2.50GHz#None#None#None#None#None#1594456062501.596#1594456086543.084#24041.488037109375#1594456081509.9622#1594456227994.0989#146484.13671875
0#1#2#1#us-east-1#python2.7#3008#coldstart56234411#8b381842-ed0f-484a-a2da-c6a8bb9b5646#8b381842-ed0f-484a-a2da-c6a8bb9b5646#sandbox-root-nZM9qu#sandbox-58ab44#169.254.96.253#3.236.218.254#169.254.76.1#3765.71;7506.37#2;Intel(R) Xeon(R) Processor @ 2.50GHz#None#None#None#None#None#1594456219400.372#1594456242812.86#23412.488037109375#1594456237961.889#1594456384255.434#146293.54516601562
0#1#2#0#us-east-1#python2.7#3008#coldstart56229747#13fb227e-bd43-483a-9f87-2aa34dfb30f7#13fb227e-bd43-483a-9f87-2aa34dfb30f7#sandbox-root-GWZyjh#sandbox-d8be28#169.254.17.161#3.236.153.225#169.254.76.1#1383.99;2743.09#2;Intel(R) Xeon(R) Processor @ 2.50GHz#None#None#None#None#None#1594456219650.399#1594456242819.839#23169.440185546875#1594456237952.207#1594456384262.722#146310.51489257812
0#2#2#0#us-east-1#python2.7#3008#coldstart56229747#64045848-9c08-4945-9ba8-88a29b290502#ba4d81f3-1feb-4a1b-aa20-14f1f716bea2#sandbox-root-o38w6k#sandbox-fafbac#169.254.229.229#35.174.107.90#169.254.76.1#4503.62;8897.40#2;Intel(R) Xeon(R) Processor @ 2.50GHz#None#None#None#None#None#1594456365955.074#1594456389558.912#23603.838134765625#1594456384721.708#1594456531083.769#146362.06103515625
0#2#2#1#us-east-1#python2.7#3008#coldstart56234411#8b381842-ed0f-484a-a2da-c6a8bb9b5646#e2f287ff-0859-4aa8-b964-f850fe417949#sandbox-root-nZM9qu#sandbox-58ab44#169.254.96.253#3.236.218.254#169.254.76.1#3912.48;7777.11#2;Intel(R) Xeon(R) Processor @ 2.50GHz#None#None#None#None#None#1594456367440.603#1594456389583.628#22143.02490234375#1594456384729.737#1594456531085.8918#146356.15478515625
0#1#2#0#us-east-1#python3.6#128#coldstart56532761#5f7dbdf5-2501-4bdf-b036-320c05675c20#5f7dbdf5-2501-4bdf-b036-320c05675c20#sandbox-root-9q3ZCQ#sandbox-3e1c30#169.254.46.157#b'52.204.98.217'#169.254.76.1#1546.14;3088.73#2;Intel(R) Xeon(R) Processor @ 2.50GHz#None#None#None#None#None#1594456519543.9268#1594456543739.6052#24195.678466796875#1594456538846.298#1594456685173.286#146326.98779296875
0#1#2#1#us-east-1#python3.6#128#coldstart56535486#c47e5160-58c7-460c-bcdb-87699a70fcf5#c47e5160-58c7-460c-bcdb-87699a70fcf5#sandbox-root-fHvRZn#sandbox-bd9454#169.254.107.125#b'100.24.27.41'#169.254.76.1#1921.58;3840.31#2;Intel(R) Xeon(R) Processor @ 2.50GHz#None#None#None#None#None#1594456521330.836#1594456543763.4275#22432.591552734375#1594456538833.6948#1594456685194.727#146361.0322265625
0#2#2#0#us-east-1#python3.6#128#coldstart56532761#b9ab7a70-82f4-4746-adc9-b76633424b1a#e162b9df-d30e-4fa4-869c-b98aa76d6059#sandbox-root-gv7WDt#sandbox-bbd528#169.254.12.45#b'52.91.181.57'#169.254.76.1#605.40;1201.71#2;Intel(R) Xeon(R) Processor @ 2.50GHz#None#None#None#None#None#1594456667243.2861#1594456690453.8071#23210.52099609375#1594456685694.287#1594456831883.09#146188.80297851562
0#2#2#1#us-east-1#python3.6#128#coldstart56535486#c47e5160-58c7-460c-bcdb-87699a70fcf5#ef6184ba-9b82-445e-b532-ae12a4e2128e#sandbox-root-fHvRZn#sandbox-bd9454#169.254.107.125#b'100.24.27.41'#169.254.76.1#2068.42;4132.11#2;Intel(R) Xeon(R) Processor @ 2.50GHz#None#None#None#None#None#1594456667183.2256#1594456690730.9697#23547.744140625#1594456685747.0242#1594456832156.518#146409.49389648438
0#1#2#1#us-east-1#python3.6#3008#coldstart56836741#64985f3f-faf3-4896-942c-20afc68c77e9#64985f3f-faf3-4896-942c-20afc68c77e9#sandbox-root-tshce3#sandbox-904cd3#169.254.17.113#b'18.234.59.210'#169.254.76.1#1353.07;2681.12#2;Intel(R) Xeon(R) Processor @ 2.50GHz#None#None#None#None#None#1594456820933.0205#1594456844853.5593#23920.538818359375#1594456839934.156#1594456986274.548#146340.39208984375
0#1#2#0#us-east-1#python3.6#3008#coldstart56833926#3f422eab-8df4-416f-bf83-598411946b88#3f422eab-8df4-416f-bf83-598411946b88#sandbox-root-UY2gwg#sandbox-5ea8c7#169.254.230.37#b'18.207.238.122'#169.254.76.1#3775.91;7527.63#2;Intel(R) Xeon(R) Processor @ 2.50GHz#None#None#None#None#None#1594456821963.551#1594456844856.763#22893.2119140625#1594456840001.783#1594456986276.737#146274.9541015625
0#2#2#0#us-east-1#python3.6#3008#coldstart56833926#c782bce0-93ea-41fe-9a65-355a749b8d7a#62098959-dd84-4a0c-aeae-32dc94ead7bf#sandbox-root-apqw4I#sandbox-f391d1#169.254.94.77#b'100.25.149.29'#169.254.76.1#3205.20;6300.94#2;Intel(R) Xeon(R) Processor @ 2.50GHz#None#None#None#None#None#1594456968796.7612#1594456991570.629#22773.86767578125#1594456986716.895#1594457132986.8381#146269.94311523438
0#2#2#1#us-east-1#python3.6#3008#coldstart56836741#dd2b6fb4-714e-4a29-9d1d-70c0b88f33c3#59f1e9bd-e58e-4e40-b175-4204c0d26dbb#sandbox-root-CReGEv#sandbox-a756b8#169.254.60.133#b'3.231.168.80'#169.254.76.1#5474.36;10778.65#2;Intel(R) Xeon(R) Processor @ 2.50GHz#None#None#None#None#None#1594456969029.1902#1594456991607.5708#22578.380615234375#1594456986695.15#1594457133024.338#146329.18798828125
0#1#2#0#us-east-1#python3.7#128#coldstart57134822#908c64d4-0daa-4e6d-a0b1-9ad0cfb9c05d#908c64d4-0daa-4e6d-a0b1-9ad0cfb9c05d#sandbox-root-ykUqPl#sandbox-service-169412#169.254.138.101#b'3.237.8.31'#169.254.76.1#2529.54;5055.91#2;Intel(R) Xeon(R) Processor @ 2.50GHz#None#None#None#None#None#1594457123676.5562#1594457146558.555#22881.998779296875#1594457141550.019#1594457288002.883#146452.86401367188
0#1#2#1#us-east-1#python3.7#128#coldstart57138322#22a773f4-cfe3-4947-bad1-97e420b41c7c#22a773f4-cfe3-4947-bad1-97e420b41c7c#sandbox-root-H8nXdt#sandbox-service-53ef8f#169.254.138.221#b'35.168.112.223'#169.254.76.1#1951.50;3899.29#2;Intel(R) Xeon(R) Processor @ 2.50GHz#None#None#None#None#None#1594457122149.7986#1594457146563.046#24413.247314453125#1594457141591.958#1594457288005.077#146413.11889648438
0#2#2#0#us-east-1#python3.7#128#coldstart57134822#48f6b3f0-f6c5-457a-a5e6-7dce5c537571#c87f8b4c-d3ab-44e7-9338-9fcc5f603c1f#sandbox-root-DlBWPq#sandbox-service-b6e67c#169.254.52.181#b'34.201.9.117'#169.254.76.1#1962.38;3910.31#2;Intel(R) Xeon(R) Processor @ 2.50GHz#None#None#None#None#None#1594457269138.484#1594457293357.611#24219.127197265625#1594457288413.019#1594457434842.112#146429.09301757812
0#2#2#1#us-east-1#python3.7#128#coldstart57138322#e1ba8288-1c15-444c-adb4-95c0414f5d34#8bbaad84-11c4-4bce-8e40-2ec48b99cd22#sandbox-root-wQhaxR#sandbox-service-f022fe#169.254.71.85#b'3.94.184.55'#169.254.76.1#2226.86;4438.98#2;Intel(R) Xeon(R) Processor @ 2.50GHz#None#None#None#None#None#1594457268907.9758#1594457293459.2715#24551.295654296875#1594457288418.8818#1594457434864.0088#146445.126953125
0#1#2#0#us-east-1#python3.7#3008#coldstart57436585#970f1644-51cf-4b4b-bafa-4f09303c96ca#970f1644-51cf-4b4b-bafa-4f09303c96ca#sandbox-root-5w4RTV#sandbox-service-c6ed64#169.254.35.229#b'54.159.6.73'#169.254.76.1#2566.80;5109.02#2;Intel(R) Xeon(R) Processor @ 2.50GHz#None#None#None#None#None#1594457424572.8396#1594457447374.4597#22801.6201171875#1594457442453.849#1594457588846.586#146392.73681640625
0#1#2#1#us-east-1#python3.7#3008#coldstart57439449#c54d83ff-5f2a-4291-85a3-4094762a6b32#c54d83ff-5f2a-4291-85a3-4094762a6b32#sandbox-root-9mLnAe#sandbox-service-1855d5#169.254.6.37#b'3.235.191.213'#169.254.76.1#3472.55;6920.79#2;Intel(R) Xeon(R) Processor @ 2.50GHz#None#None#None#None#None#1594457424508.9172#1594457447382.089#22873.171875#1594457442445.395#1594457588848.5688#146403.173828125
0#2#2#1#us-east-1#python3.7#3008#coldstart57439449#ee3bc397-9f39-4cc4-abb8-b33398ef5d6b#835501f2-34e3-47c9-9818-c56dc5d0a34f#sandbox-root-7Z7tZH#sandbox-service-7b7c55#169.254.254.21#b'3.232.56.209'#169.254.76.1#4635.85;9161.07#2;Intel(R) Xeon(R) Processor @ 2.50GHz#None#None#None#None#None#1594457570245.8083#1594457594172.5237#23926.71533203125#1594457589241.571#1594457735579.635#146338.06396484375
0#2#2#0#us-east-1#python3.7#3008#coldstart57436585#970f1644-51cf-4b4b-bafa-4f09303c96ca#432d7a53-6f01-4efb-80cd-243ca891c3f0#sandbox-root-5w4RTV#sandbox-service-c6ed64#169.254.35.229#b'54.159.6.73'#169.254.76.1#2713.60;5380.00#2;Intel(R) Xeon(R) Processor @ 2.50GHz#None#None#None#None#None#1594457571244.7793#1594457594179.0823#22934.302978515625#1594457589232.831#1594457735581.5361#146348.705078125
1#1#2#1#us-east-1#python2.7#128#coldstart57739984#8a0d985c-ec1e-467d-9831-89e9f80e2e86#8a0d985c-ec1e-467d-9831-89e9f80e2e86#sandbox-root-s8rwDv#sandbox-f29e87#169.254.41.245#52.90.73.62#169.254.76.1#1571.12;3138.53#2;Intel(R) Xeon(R) Processor @ 2.50GHz#None#None#None#None#None#1594457723645.0342#1594457748290.28#24645.245849609375#1594457743384.1838#1594457889686.447#146302.26318359375
1#1#2#0#us-east-1#python2.7#128#coldstart57737273#7eac4ea8-0cbe-4c8f-8ef0-74c6e67e0f2c#7eac4ea8-0cbe-4c8f-8ef0-74c6e67e0f2c#sandbox-root-OrrbdA#sandbox-3d261e#169.254.52.61#54.80.192.16#169.254.76.1#2438.00;4872.93#2;Intel(R) Xeon(R) Processor @ 2.50GHz#None#None#None#None#None#1594457726260.248#1594457748363.622#22103.3740234375#1594457743399.487#1594457889759.02#146359.53295898438
1#2#2#0#us-east-1#python2.7#128#coldstart57737273#7eac4ea8-0cbe-4c8f-8ef0-74c6e67e0f2c#eeeb8963-440e-47d8-ad40-e84f1ad132d2#sandbox-root-OrrbdA#sandbox-3d261e#169.254.52.61#54.80.192.16#169.254.76.1#2584.82;5164.31#2;Intel(R) Xeon(R) Processor @ 2.50GHz#None#None#None#None#None#1594457870456.405#1594457894992.48#24536.074951171875#1594457890221.541#1594458036427.75#146206.208984375
1#2#2#1#us-east-1#python2.7#128#coldstart57739984#5415a070-0b0f-4c08-9b3f-bd53b95eab86#93edb8f9-6fa2-4bac-b0c0-8fb029f476fa#sandbox-root-QrhJ3J#sandbox-6e808e#169.254.21.149#3.91.67.186#169.254.76.1#752.76;1495.79#2;Intel(R) Xeon(R) Processor @ 2.50GHz#None#None#None#None#None#1594457871547.2861#1594457895056.395#23509.10888671875#1594457890227.355#1594458036437.991#146210.63598632812
1#1#2#0#us-east-1#python2.7#3008#coldstart58037851#e0ef585a-1a08-4cd0-9765-22a14f44b5d9#e0ef585a-1a08-4cd0-9765-22a14f44b5d9#sandbox-root-qtUyCt#sandbox-287359#169.254.125.109#54.172.217.200#169.254.76.1#4279.96;8534.25#2;Intel(R) Xeon(R) Processor @ 2.50GHz#None#None#None#None#None#1594458025382.18#1594458049102.4412#23720.26123046875#1594458044199.702#1594458190481.035#146281.3330078125
1#1#2#1#us-east-1#python2.7#3008#coldstart58040824#61bb4646-2005-4e95-b1d0-5e94b839454b#61bb4646-2005-4e95-b1d0-5e94b839454b#sandbox-root-GE9RJV#sandbox-8ee7ed#169.254.37.141#100.27.13.170#169.254.76.1#1982.60;3941.64#2;Intel(R) Xeon(R) Processor @ 2.50GHz#None#None#None#None#None#1594458026747.3801#1594458049116.373#22368.992919921875#1594458044166.17#1594458190490.969#146324.79907226562
1#2#2#1#us-east-1#python2.7#3008#coldstart58040824#61bb4646-2005-4e95-b1d0-5e94b839454b#231721e3-209b-4a01-af6b-1be85e025d99#sandbox-root-GE9RJV#sandbox-8ee7ed#169.254.37.141#100.27.13.170#169.254.76.1#2129.28;4211.49#2;Intel(R) Xeon(R) Processor @ 2.50GHz#None#None#None#None#None#1594458172959.3142#1594458195706.6082#22747.2939453125#1594458190949.5698#1594458337172.208#146222.63818359375
1#2#2#0#us-east-1#python2.7#3008#coldstart58037851#37d949bd-4bbf-42fc-a12e-149e92ff643f#fbc80707-efdc-4c6d-8408-716bd6613e23#sandbox-root-8OWCBp#sandbox-993d70#169.254.131.253#18.234.247.254#169.254.76.1#4611.69;9112.82#2;Intel(R) Xeon(R) Processor @ 2.50GHz#None#None#None#None#None#1594458171955.689#1594458195821.6091#23865.920166015625#1594458190969.3179#1594458337190.4111#146221.09326171875
1#1#2#1#us-east-1#python3.6#128#coldstart58341564#01e80652-59f3-4130-afa4-5c8071716c29#01e80652-59f3-4130-afa4-5c8071716c29#sandbox-root-TUjN9P#sandbox-722127#169.254.159.189#b'54.91.205.5'#169.254.76.1#1286.20;2569.48#2;Intel(R) Xeon(R) Processor @ 2.50GHz#None#None#None#None#None#1594458326971.5393#1594458349754.607#22783.067626953125#1594458344744.638#1594458491165.8079#146421.169921875
1#1#2#0#us-east-1#python3.6#128#coldstart58338731#f817d1c5-be3d-41fa-a84c-f6419aca0614#f817d1c5-be3d-41fa-a84c-f6419aca0614#sandbox-root-hchOay#sandbox-1c78ed#169.254.211.221#b'54.234.147.147'#169.254.76.1#2142.42;4281.47#2;Intel(R) Xeon(R) Processor @ 2.50GHz#None#None#None#None#None#1594458325758.2595#1594458349760.8562#24002.5966796875#1594458344696.6418#1594458491167.816#146471.17407226562
1#2#2#1#us-east-1#python3.6#128#coldstart58341564#540bcfb9-9f72-4984-a0f0-ea2488ddd2ed#c426be51-5116-47b0-9bf8-9c2e52651656#sandbox-root-WhZ35v#sandbox-7a4ae7#169.254.49.245#b'3.235.178.24'#169.254.76.1#1013.34;2012.51#2;Intel(R) Xeon(R) Processor @ 2.50GHz#None#None#None#None#None#1594458473582.2732#1594458496519.1309#22936.857666015625#1594458491678.928#1594458637901.221#146222.29296875
1#2#2#0#us-east-1#python3.6#128#coldstart58338731#1622ac4e-5de1-4577-84eb-1fc6b785eb12#1aea379d-022a-4f9c-85b6-391124c6aeb2#sandbox-root-A1xZ0e#sandbox-5f43fe#169.254.126.13#b'18.209.152.93'#169.254.76.1#1275.66;2536.85#2;Intel(R) Xeon(R) Processor @ 2.50GHz#None#None#None#None#None#1594458473205.3481#1594458496598.5513#23393.203125#1594458491672.863#1594458637955.425#146282.56201171875
1#1#2#1#us-east-1#python3.6#3008#coldstart58642610#181b40f7-2a10-4944-afbb-0da6e1b1d8a6#181b40f7-2a10-4944-afbb-0da6e1b1d8a6#sandbox-root-7ffAhN#sandbox-810373#169.254.150.101#b'54.221.41.240'#169.254.76.1#3680.38;7335.03#2;Intel(R) Xeon(R) Processor @ 2.50GHz#None#None#None#None#None#1594458627020.8762#1594458650709.3435#23688.46728515625#1594458645924.99#1594458792067.159#146142.1689453125
1#1#2#0#us-east-1#python3.6#3008#coldstart58639569#a3c88f3b-3fee-4617-8e8a-38b50430dcfa#a3c88f3b-3fee-4617-8e8a-38b50430dcfa#sandbox-root-yN99hs#sandbox-009af9#169.254.245.237#b'3.236.68.29'#169.254.76.1#4222.76;8419.27#2;Intel(R) Xeon(R) Processor @ 2.50GHz#None#None#None#None#None#1594458626774.1228#1594458650706.6082#23932.4853515625#1594458645932.465#1594458792069.811#146137.34594726562
1#2#2#0#us-east-1#python3.6#3008#coldstart58639569#cdb000ff-e3c3-431e-bfdc-0ee7ccb9513d#cebb7a5a-a06e-4fab-8804-b3ff51918959#sandbox-root-xont2q#sandbox-cbf2ad#169.254.148.37#b'3.236.228.114'#169.254.76.1#5131.30;10090.90#2;Intel(R) Xeon(R) Processor @ 2.50GHz#None#None#None#None#None#1594458773921.4485#1594458797370.0637#23448.615234375#1594458792584.216#1594458938743.0#146158.78393554688
1#2#2#1#us-east-1#python3.6#3008#coldstart58642610#181b40f7-2a10-4944-afbb-0da6e1b1d8a6#8d179243-5e50-43af-bf53-b584a66a8c95#sandbox-root-7ffAhN#sandbox-810373#169.254.150.101#b'54.221.41.240'#169.254.76.1#3826.97;7605.49#2;Intel(R) Xeon(R) Processor @ 2.50GHz#None#None#None#None#None#1594458774160.615#1594458797370.4333#23209.818359375#1594458792596.589#1594458938745.187#146148.59790039062
1#1#2#0#us-east-1#python3.7#128#coldstart58940494#42737641-e985-49a8-a542-7ad40d946007#42737641-e985-49a8-a542-7ad40d946007#sandbox-root-Vdygtd#sandbox-service-38faa4#169.254.97.197#b'3.237.48.93'#169.254.76.1#1221.16;2438.83#2;Intel(R) Xeon(R) Processor @ 2.50GHz#None#None#None#None#None#1594458929776.845#1594458952909.5544#23132.70947265625#1594458948202.149#1594459094283.511#146081.36206054688
1#1#2#1#us-east-1#python3.7#128#coldstart58943386#163a13f0-ef60-4c9e-9dfc-354c14daa050#163a13f0-ef60-4c9e-9dfc-354c14daa050#sandbox-root-MdcQW8#sandbox-service-38147c#169.254.14.77#b'34.236.245.27'#169.254.76.1#550.22;1097.51#2;Intel(R) Xeon(R) Processor @ 2.50GHz#None#None#None#None#None#1594458930856.6067#1594458953152.6313#22296.024658203125#1594458948215.938#1594459094493.866#146277.92797851562
1#2#2#1#us-east-1#python3.7#128#coldstart58943386#41bf3efd-129f-439e-9d17-fb1594b8e3b1#04a04d72-6bd8-4a1d-93cb-8d12c5c76e3c#sandbox-root-36jhLU#sandbox-service-ab2780#169.254.28.1#b'18.208.187.40'#169.254.76.1#1352.28;2694.78#2;Intel(R) Xeon(R) Processor @ 2.50GHz#None#None#None#None#None#1594459075732.3044#1594459099779.2222#24046.917724609375#1594459094957.489#1594459241223.223#146265.73388671875
1#2#2#0#us-east-1#python3.7#128#coldstart58940494#42737641-e985-49a8-a542-7ad40d946007#df760312-d2a1-46cb-87e2-16f9f0a4a57f#sandbox-root-Vdygtd#sandbox-service-38faa4#169.254.97.197#b'3.237.48.93'#169.254.76.1#1368.00;2730.31#2;Intel(R) Xeon(R) Processor @ 2.50GHz#None#None#None#None#None#1594459077551.574#1594459099809.6082#22258.0341796875#1594459094972.3452#1594459241225.2988#146252.95361328125
1#1#2#1#us-east-1#python3.7#3008#coldstart59245933#ec5fe74c-d976-41d6-a0fd-31a45f407a5b#ec5fe74c-d976-41d6-a0fd-31a45f407a5b#sandbox-root-1dUkrN#sandbox-service-5d6129#169.254.80.245#b'3.234.210.198'#169.254.76.1#3725.74;7426.69#2;Intel(R) Xeon(R) Processor @ 2.50GHz#None#None#None#None#None#1594459230935.6008#1594459254021.171#23085.570068359375#1594459249180.772#1594459395433.044#146252.27197265625
1#1#2#0#us-east-1#python3.7#3008#coldstart59242858#fd620728-6c2a-4a22-872e-db677bd93641#fd620728-6c2a-4a22-872e-db677bd93641#sandbox-root-xPDsTT#sandbox-service-fb5f8e#169.254.28.225#b'54.211.235.86'#169.254.76.1#4641.63;9257.75#2;Intel(R) Xeon(R) Processor @ 2.50GHz#None#None#None#None#None#1594459230957.9458#1594459254100.9155#23142.9697265625#1594459249190.4932#1594459395435.282#146244.78881835938
1#2#2#1#us-east-1#python3.7#3008#coldstart59245933#ec5fe74c-d976-41d6-a0fd-31a45f407a5b#18fe5583-04b2-465e-80a6-dbacf88d8d80#sandbox-root-1dUkrN#sandbox-service-5d6129#169.254.80.245#b'3.234.210.198'#169.254.76.1#3872.38;7696.97#2;Intel(R) Xeon(R) Processor @ 2.50GHz#None#None#None#None#None#1594459378005.1223#1594459400737.8489#22732.7265625#1594459395951.7952#1594459542167.79#146215.99487304688
1#2#2#0#us-east-1#python3.7#3008#coldstart59242858#fd620728-6c2a-4a22-872e-db677bd93641#7a17251f-e925-44b3-8960-4c9d33643b76#sandbox-root-xPDsTT#sandbox-service-fb5f8e#169.254.28.225#b'54.211.235.86'#169.254.76.1#4788.26;9529.44#2;Intel(R) Xeon(R) Processor @ 2.50GHz#None#None#None#None#None#1594459378612.4482#1594459400770.7112#22158.262939453125#1594459395958.68#1594459542169.983#146211.30297851562